post_id,id,title,short_title,address,state,state_code,lat,lng,types,url,email,phone
14839,337,Buffalo State College,Buffalo State College,"1300 Elmwood Ave
 Buffalo,  NY 14222",new-york,ny,42.9315802,-78.87807149999999,['higher-ed-store'],http://buffalostate.bncollege.com,sm337@bncollege.com,+17168785509
15426,37125V,Bullis School,Bullis School,"10601 Falls Rd
 Potomac,  MD 20854",maryland,md,39.0295529,-77.2013001,['k12-virtual-store'],https://bnck-12.com/bullis,vb@bncservices.com,+18003253252
15359,37355V,Cabarrus College of Health Sciences,Cabarrus College of Health Sciences,"401 Medical Park Dr NE
 Concord,  NC 28025",north-carolina,nc,35.439955,-80.60091150000001,['higher-ed-virtual-store'],https://bncvirtual.com/cabarruscollege,vb@bncservices.com,+18003253252
15538,36079V,Cabrini High School,Cabrini High School,"1400 Moss St
 New Orleans,  LA 70119",louisiana,la,29.9814314,-90.0879645,['k12-virtual-store'],https://bnck-12.com/cabrinihigh,vb@bncservices.com,+18003253252
19269,8012,Caldwell University,Caldwell University,"9 Ryerson Avenue
 Caldwell,  NJ,  07006",new-jersey,nj,40.832514,-74.2716256,['higher-ed-store'],https://caldwell.bncollege.com/,sm8012@bncollege.com,+19736183262
14378,670,California State University Los Angeles,California State University Los Angeles,"Golden Eagle Building
 5155 State University Dr,  Los Angeles,  CA 90032",california,ca,34.0675992,-118.1684151,['higher-ed-store'],http://calstate-la.bncollege.com,sm670@bncollege.com,+13233432500
14945,8028,California State University Los Angeles,California State University Los Angeles,"5154 State University Dr
 Los Angeles,  CA 90032",california,ca,34.0649329,-118.1702309,['higher-ed-store'],http://calstate-la.bncollege.com,sm8028@bncollege.com,+13233436793
14770,525,California State University Stanislaus,California State University Stanislaus,"versity Cir
 Turlock,  CA 95382",california,ca,37.5232508,-120.857671,['higher-ed-store'],http://csustan.bncollege.com,sm525@bncollege.com,+12096673161
14569,497,Camden County College,Camden County College,"200 College Dr
 Blackwood,  NJ 08012",new-jersey,nj,39.7841866,-75.0387542,['higher-ed-store'],http://camdencc.bncollege.com,sm497@bncollege.com,+18563745040
15491,36664V,Campbell Hall Episcopal School,Campbell Hall Episcopal School,"4533 Laurel Canyon Blvd
 Studio City,  CA 91607",california,ca,34.1535459,-118.3982438,['k12-virtual-store'],https://bnck-12.com/campbellhall,vb@bncservices.com,+18003253252
14568,091,Campbell University,Campbell University,"Buies Creek
 NC 27506",north-carolina,nc,35.4134031,-78.7360351,['higher-ed-store'],https://campbell.bncollege.com,sm091@bncollege.com,+19108931450
15573,36113V,Canterbury School of Florida,Canterbury School of Florida,"8141 College Pkwy
 Fort Myers,  FL 33919",florida,fl,26.554499,-81.8904625,['k12-virtual-store'],https://bnck-12.com/canterburyfortmyers,vb@bncservices.com,+18003253252
15386,37857V,Cape Henry Collegiate,Cape Henry Collegiate,"1320 Mill Dam Rd
 Virginia Beach,  VA 23454",virginia,va,36.8768058,-76.0298505,['k12-virtual-store'],https://bnck-12.com/capehenry,vb@bncservices.com,+18003253252
15034,36104V,Cardinal Hayes High School,Cardinal Hayes High School,"650 Grand Concourse
 Bronx,  NY 10451",new-york,ny,40.8205101,-73.9257307,['k12-virtual-store'],https://bnck-12.com/cardinalhayes,vb@bncservices.com,+18003253252
19417,11287,Cardinal Newman High School,Cardinal Newman High School,"4320 Old Redwood Highway Santa Rosa CA
",california,ca,38.490942,-122.7391123,['k12-virtual-store'],https://bnck-12.com/cnhs,vb@bncservices.com,+18003253252
15588,35990V,Cardinal Newman School,Cardinal Newman School,"2945 Alpine Rd
 Columbia,  SC 29223",south-carolina,sc,34.074764,-80.9212778,['k12-virtual-store'],https://bnck-12.com/cnhs,vb@bncservices.com,+18003253252
15507,37622V,Cardinal Spellman High School,Cardinal Spellman High School,"738 Court St
 Brockton,  MA 02302",massachusetts,ma,42.0928395,-70.9931763,['k12-virtual-store'],https://bnck-12.com/spellman,vb@bncservices.com,+18003253252
14565,8133,Carleton College,Carleton College,"North College Street
 Northfield,  MN 55057",minnesota,mn,44.4605528,-93.1556762,['higher-ed-store'],http://carleton.bncollege.com,sm8133@bncollege.com,+15072224153
14564,8128,Carlow University,Carlow University,"3333 Fifth Ave 1st 104
 Pittsburgh,  PA 15213",pennsylvania,pa,40.4389338,-79.9631161,['higher-ed-store'],http://carlow.bncollege.com,sm8128@bncollege.com,+14125786164
15428,37113V,Carolina University,Carolina University,"420 S Broad St
 Winston-Salem,  NC 27101",north-carolina,nc,36.0878249,-80.2502847,['higher-ed-virtual-store'],https://bncvirtual.com/carolinau,vb@bncservices.com,+18003253252
15170,35497V,Carolinas College of Health Sciences,Carolinas Col of Health Sciences,"1200 Blythe Blvd
 Charlotte,  NC 28203",north-carolina,nc,35.2003507,-80.8385574,['higher-ed-virtual-store'],https://bncvirtual.com/carolinascollege,vb@bncservices.com,+18003253252
15187,4502V,Carroll College,Carroll College,"1601 N Benton Ave
 Helena,  MT 59625",montana,mt,46.60199470000001,-112.0380559,['higher-ed-virtual-store'],https://bncvirtual.com/carroll,vb@bncservices.com,+18003253252
15288,2593V,Carroll University,Carroll University,"Todd Wehr Memorial Library
 100 N East Ave,  Waukesha,  WI 53186",wisconsin,wi,43.0044881,-88.2280201,['higher-ed-virtual-store'],https://bncvirtual.com/carrollu,vb@bncservices.com,+18003253252
15090,35832V,Cary Academy,Cary Academy,"1500 N Harrison Ave
 Cary,  NC 27513",north-carolina,nc,35.8207036,-78.7680428,['k12-virtual-store'],https://bnck-12.com/caryacademy,vb@bncservices.com,+18003253252
14562,364,Case Western Reserve University,Case Western Reserve University,"11434 Uptown Ave
 Cleveland,  OH 44106",ohio,oh,41.5093952,-81.6037994,['higher-ed-store'],http://cwru.bncollege.com,sm364@bncollege.com,+12163682650
15223,35330V,Castilleja School,Castilleja School,"1310 Bryant St
 Palo Alto,  CA 94301",california,ca,37.438347,-122.1521854,['k12-virtual-store'],https://bnck-12.com/castilleja,vb@bncservices.com,+18003253252
15436,37780V,Cate School,Cate School,"1960 Cate Mesa Rd
 Carpinteria,  CA 93013",california,ca,34.4049951,-119.4773685,['k12-virtual-store'],https://bnck-12.com/cate,vb@bncservices.com,+18003253252
15213,3255V,Catholic High School,Catholic High School,"4552 Princess Anne Rd
 Virginia Beach,  VA 23462",virginia,va,36.807807,-76.1338979,['k12-virtual-store'],https://bnck-12.com/catholichs,vb@bncservices.com,+18003253252
14561,8041,Cayuga Community College,Cayuga Community College,"197 Franklin St
 Auburn,  NY 13021",new-york,ny,42.9439149,-76.54376549999999,['higher-ed-store'],http://cayuga-cc.bncollege.com,sm8041@bncollege.com,+13152948686
14560,043,Cecil College,Cecil College,"1 Seahawk Dr
 North East,  MD 21901",maryland,md,39.6410008,-75.95652969999999,['higher-ed-store'],http://cecil.bncollege.com,sm043@bncollege.com,+14437150038
14509,365,Cedar Crest College,Cedar Crest College,"100 College Dr
 Allentown,  PA 18104",pennsylvania,pa,40.5860501,-75.5192416,['higher-ed-store'],http://cedarcrest.bncollege.com,sm365@bncollege.com,+16107403775
15583,36041V,Center for Talent Development,Center for Talent Development,"617 Dartmouth Place
 Evanston,  IL 60201",illinois,il,42.0596153,-87.6781658,['k12-virtual-store'],https://bnck-12.com/ctd,vb@bncservices.com,+18003253252
15200,4075V,Central Alabama Community College,CACC,"34091 US-280
 Childersburg,  AL 35044",alabama,al,33.2607344,-86.34706260000002,['higher-ed-virtual-store'],https://bncvirtual.com/cacc,vb@bncservices.com,+18003253252
14506,618,Central Arizona College,Central Arizona College,"805 S Idaho Rd
 Apache Junction,  AZ 85119",arizona,az,33.408918,-111.5433833,['higher-ed-store'],http://centralaz.bncollege.com,sm618@bncollege.com,+14806777709
14507,363,Central Arizona College,Central Arizona College,"3736 E Bella Vista Rd
 San Tan Valley,  AZ 85143",arizona,az,33.1657983,-111.5245188,['higher-ed-store'],http://centralaz-santanval.bncollege.com,sm363@bncollege.com,+14809877967
14508,621,Central Arizona College,Central Arizona College,"8470 N Overfield Rd
 Coolidge,  AZ 85128",arizona,az,32.9574404,-111.6521116,['higher-ed-store'],http://centralaz.bncollege.com,sm621@bncollege.com,+15204945440
15147,6848V,Central Catholic High School – Portland,Central Catholic High School - Portland,"2401 SE Stark St
 Portland,  OR 97214",oregon,or,45.520015,-122.6412157,['k12-virtual-store'],https://bnck-12.com/centralcatholichigh,vb@bncservices.com,+18003253252
19593,8538,Central Community College,Central Community College,"4500 63rd St
 Columbus,  NE 68601",nebraska,ne,41.4767476,-97.3804674,['higher-ed-store'],https://cccneb.bncollege.com/,sm8538@bncollege.com,+14025621251
19594,8537,Central Community College,Central Community College,"3134 W Hwy 34
 Grand Island,  NE,  68801",nebraska,ne,40.96284740000001,-98.2869478,['higher-ed-store'],https://cccneb.bncollege.com/,sm8537@bncollege.com,+13083987418
19595,8539	,Central Community College,Central Community College,"490 S Technical Blvd
 Hastings,  NE 68901",nebraska,ne,40.5765867,-98.3264851,['higher-ed-store'],https://cccneb.bncollege.com/,sm8539@bncollege.com,+14024612445
14505,705,Central Connecticut State University,Central Connecticut State Univ,"105 Ella Grasso Blvd
 New Britain,  CT 06053",connecticut,ct,41.69257899999999,-72.7674174,['higher-ed-store'],http://central-ct.bncollege.com,sm705@bncollege.com,+18608322665
15294,2206V,Central Louisiana Technical Community College,Central LA Tech Community College,"521 E Bradford
 Jena,  LA 71342",louisiana,la,31.6768202,-92.1226083,['higher-ed-virtual-store'],https://bncvirtual.com/cltcc,vb@bncservices.com,+18003253252
14212,8404,Central Maine Community College,Central Maine Community College,"Jalbert Hall
 1250 Turner St,  Auburn,  ME 04210",maine,me,44.1345912,-70.2352787,['higher-ed-store'],https://cmcc.bncollege.com,sm8404@bncollege.com,+12077555315
15337,1032V,Central Michigan University,Central Michigan University,"250 E Bellows St
 Mt Pleasant,  MI 48858",michigan,mi,43.593531,-84.7742133,['higher-ed-virtual-store'],https://bncvirtual.com/cmu,vb@bncservices.com,+18003253252
14504,230,Central Ohio Technical College,Central Ohio Technical College,"1219 University Dr
 Newark,  OH 43055",ohio,oh,40.069081,-82.44466,['higher-ed-store'],http://osu-newark.bncollege.com,sm230@bncollege.com,+17403669277
15559,37490V,Central Penn College,Central Penn College,"600 Valley Rd
 Summerdale,  PA 17093",pennsylvania,pa,40.3049419,-76.9343724,['higher-ed-virtual-store'],https://bncvirtual.com/centralpenn,vb@bncservices.com,+18003253252
14500,8189,Central State University,Central State University,"1400 Brush Row Rd #8189
 Wilberforce,  OH 45384",ohio,oh,39.714915,-83.8771617,['higher-ed-store'],https://centralstate.bncollege.com,sm8189@bncollege.com,+19373766123
15305,34751V,Central Texas College,Central Texas College,"6200 W Central Texas Expy
 Killeen,  TX 76549",texas,tx,31.1201038,-97.8090211,['higher-ed-virtual-store'],https://bncvirtual.com/ctc,vb@bncservices.com,+18888863070
17500,10939v,Chabot College,Chabot College,"25555 Hesperian Blvd
 Haywar",california,ca,37.6394062,-122.1053599,['Higher Ed Virtual Store'],https://bncvirtual.com/chabotcollege,vb@bncservices.com,+18003253252
18050,,Chabot College,,"
",,,,,[],,,
15378,37878V,Chadron State College,Chadron State College,"1000 Main St
 Chadron,  NE 69337",nebraska,ne,42.820498,-103.001395,['higher-ed-virtual-store'],https://bncvirtual.com/csc,vb@bncservices.com,+18003253252
15122,36114V,Chadwick School,Chadwick School,"Pascoe Pavilion Gym
 26800 S Academy Dr,  Palos Verdes Peninsula,  CA 90274",california,ca,33.7772046,-118.3599372,['k12-virtual-store'],https://bnck-12.com/chadwickschool,vb@bncservices.com,+18003253252
15239,2854V,Chaminade College Preparatory,Chaminade College Preparatory,"10210 Oakdale Ave
 Chatsworth,  CA 91311",california,ca,34.2555671,-118.566644,['k12-virtual-store'],https://bnck-12.com/chaminadecollegeprep,vb@bncservices.com,+18003253252
15570,36351V,Chaminade College Preparatory School,Chaminade College Preparatory School,"425 S Lindbergh Blvd
 St. Louis,  MO 63131",missouri,mo,38.6497388,-90.4071432,['k12-virtual-store'],https://bnck-12.com/chaminade-stl,vb@bncservices.com,+18003253252
14498,8105,Chaminade University of Honolulu,Chaminade University of Honolulu,"3140 Waialae Ave
 Honolulu,  HI 96816",hawaii,hi,21.2904198,-157.8072791,['higher-ed-store'],http://chaminade.bncollege.com,sm8105@bncollege.com,+18087354798
15195,35398V,Charlotte Country Day School,Charlotte Country Day School,"1440 Carmel Rd
 Charlotte,  NC 28226",north-carolina,nc,35.1437966,-80.8041891,['k12-virtual-store'],https://bnck-12.com/charlottecountryday,vb@bncservices.com,+18003253252
15355,37897V,Charlotte Latin School,Charlotte Latin School,"9502 Providence Rd
 Charlotte,  NC 28277",north-carolina,nc,35.0798506,-80.77348529999999,['k12-virtual-store'],https://bnck-12.com/charlottelatin,vb@bncservices.com,+18003253252
15173,35478V,Charter Oak State College,Charter Oak State College,"55 Paul Manafort Senior Dr
 New Britain,  CT 06053",connecticut,ct,41.6882077,-72.7679453,['higher-ed-virtual-store'],https://bncvirtual.com/charteroak,vb@bncservices.com,+18003253252
18025,,Chattahoochee Valley Community College,,"
",,,,,[],,,
17344,8482,Chattahoochee Valley Community College,Chattahoochee Valley Community College,"hattahoochee Valley Community College
 College Dr,  Phenix City,  AL",alabama,al,32.4244948,-85.0322391,['Higher Ed Store'],https://cv.bncollege.com,sm8482@bncollege.com,+13344485138
14497,683,Chesapeake College,Chesapeake College,"1000 College Cir
 Wye Mills,  MD 21679",maryland,md,38.9524186,-76.0812507,['higher-ed-store'],http://chesapeake.bncollege.com,sm683@bncollege.com,+14108276874
14496,8127,Chestnut Hill College,Chestnut Hill College,"9601 Germantown Ave
 Philadelphia,  PA 19118",pennsylvania,pa,40.0874677,-75.2281838,['higher-ed-store'],http://chc.bncollege.com,sm8127@bncollege.com,+12152487150
15333,37935V,Cheverus High School,Cheverus High School,"267 Ocean Ave
 Portland,  ME 04103",maine,me,43.6791999,-70.2761112,['k12-virtual-store'],https://bnck-12.com/cheverus,vb@bncservices.com,+18003253252
14471,348,Chipola College,Chipola College,"4374 Success Ln
 Marianna,  FL 32446",florida,fl,30.7908077,-85.2309984,['higher-ed-store'],http://chipolacc.bncollege.com,sm348@bncollege.com,+18507182258
15123,35783V,Christ’s Church Academy,Christ's Church Academy,"10850 Old St Augustine Rd
 Jacksonville,  FL 32257",florida,fl,30.1774376,-81.6061612,['k12-virtual-store'],https://bnck-12.com/mandarinchristian,vb@bncservices.com,+18003253252
15354,37899V,Christian Brothers,Christian Brothers,"4315 Martin Luther King Jr Blvd
 Sacramento,  CA 95820",california,ca,38.5362175,-121.4640073,['k12-virtual-store'],https://bnck-12.com/cbhs,vb@bncservices.com,+18003253252
18043,,Christian Brothers College High School,,"
",,,,,[],,,
15045,10668V,Christian Brothers College High School,Christian Brothers College High School,"1850 De La Salle Dr
 St. Louis,  MO 63141",missouri,mo,38.63940729999999,-90.4589374,['k12-virtual-store'],https://bnck-12.com/cbchs-stl,info@bncollege.com,+18003253252
15224,35326V,Cistercian Preparatory School,Cistercian Preparatory School,"1 Cistercian Rd
 Irving,  TX 75039",texas,tx,32.8535303,-96.9235011,['k12-virtual-store'],https://bnck-12.com/cistercian,vb@bncservices.com,+18003253252
15189,4486V,City Colleges of Chicago,City Colleges of Chicago,"hicago Urban Skills Institute
 3901 S State St,  Chicago,  IL 60609",illinois,il,41.8234071,-87.6261578,['higher-ed-virtual-store'],https://bncvirtual.com/ccc,cccbookstore@bncservices.com,+18665519481
14470,8278,Clackamas Community College,Clackamas Community College,"McLoughlin Hall
 19600 Molalla Ave,  Oregon City,  OR 97045",oregon,or,45.3240286,-122.574353,['higher-ed-store'],https://clackamas.bncollege.com,sm8278@bncollege.com,+15035946500
14469,8132,Claflin University,Claflin University,"400 Magnolia St
 Orangeburg,  SC 29115",south-carolina,sc,33.4990214,-80.85421099999999,['higher-ed-store'],http://claflin.bncollege.com,sm8132@bncollege.com,+18035355269
15506,37632V,Clarendon College,Clarendon College,"1122 College Dr
 Clarendon,  TX 79226",texas,tx,34.944589,-100.9024097,['higher-ed-virtual-store'],https://bncvirtual.com/clarendon,vb@bncservices.com,+18003253252
15175,6124V,Clarkson College,Clarkson College,"101 S 42nd St
 Omaha,  NE 68131",nebraska,ne,41.2586219,-95.97499619999999,['higher-ed-virtual-store'],https://bncvirtual.com/clarksoncollege,vb@bncservices.com,+18003253252
14796,8366,Clarkson University,Clarkson University,"39 Market St
 Potsdam,  NY 13676",new-york,ny,44.66978659999999,-74.98710659999999,['higher-ed-store'],https://clarkson.bncollege.com,sm8366@bncollege.com,+13152684300
19493,11339,Clatsop Community College,Clatsop Community College,"1651 Lexington Ave
 Astoria,  OR 97103",oregon,or,46.18299709999999,-123.8243724,['higher-ed-virtual-store'],https://bncvirtual.com/clatsopcc,vb@bncservices.com,+18003253252
14218,8307,Clayton State University,Clayton State University,"Edgewater Hall
 2000 Clayton State Blvd,  Morrow,  GA 30260",georgia,ga,33.593839,-84.3270421,['higher-ed-store'],https://lochshop.bncollege.com,sm8307@bncollege.com,+16794664220
14468,490,Clemson University,Clemson University,"110 Cherry Rd
 Clemson,  SC 29631",south-carolina,sc,34.6804198,-82.8316224,['higher-ed-store'],http://clemson.bncollege.com,sm490@bncollege.com,+18646562050
